match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2012-04-07,Delhi Daredevils,M Chinnaswamy Stadium,2.0,0,10,0,5.0,6,0,0
10,2012-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,46,1,11.5,6,0,0
21,2012-04-17,Pune Warriors,M Chinnaswamy Stadium,4.0,0,29,1,7.25,8,0,0
25,2012-04-20,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,44,1,11.0,5,1,0
30,2012-04-23,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,32,2,8.0,9,1,0
38,2012-04-28,Kolkata Knight Riders,Eden Gardens,3.0,0,35,0,11.67,3,0,0
54,2012-05-09,Mumbai Indians,Wankhede Stadium,4.0,0,24,2,6.0,10,0,0
57,2012-05-11,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,36,1,9.0,7,0,0
62,2012-05-14,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,25,1,6.25,11,1,0
67,2012-05-17,Delhi Daredevils,Feroz Shah Kotla,4.0,0,33,0,8.25,6,0,0
71,2012-05-20,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,26,0,6.5,7,0,0
