match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2025-03-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",42,23,1,4,182.61,c A Manohar b HV Patel,6
6,2025-03-26,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",7,8,1,0,87.5,c A Raghuvanshi b Harshit Rana,8
11,2025-03-30,Chennai Super Kings,"Barsapara Cricket Stadium, Guwahati",19,16,1,1,118.75,c R Ashwin b M Pathirana,7
18,2025-04-05,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",20,12,2,1,166.67,c GJ Maxwell b Arshdeep Singh,5
23,2025-04-09,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",52,32,4,3,162.5,c R Sai Kishore b M Prasidh Krishna,6
28,2025-04-13,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",9,8,1,0,112.5,c D Padikkal b B Kumar,5
32,2025-04-16,Delhi Capitals,"Arun Jaitley Stadium, Delhi",15,9,1,0,166.67,not out,6
36,2025-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",12,7,2,0,171.43,c SN Thakur b Avesh Khan,6
42,2025-04-24,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",11,8,1,0,137.5,c JM Sharma b JR Hazlewood,6
50,2025-05-01,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",0,1,0,0,0.0,c SA Yadav b JJ Bumrah,6
53,2025-05-04,Kolkata Knight Riders,"Eden Gardens, Kolkata",29,23,1,1,126.09,c SP Narine b Harshit Rana,7
59,2025-05-18,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",11,12,1,0,91.67,c XC Bartlett b Azmatullah Omarzai,6
62,2025-05-20,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",12,5,1,1,240.0,not out,6
