innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bengaluru,C Green,3.0,0,42,0,14.0,2,1,0
1,Royal Challengers Bengaluru,GJ Maxwell,3.0,0,28,1,9.33,5,0,0
1,Royal Challengers Bengaluru,KV Sharma,3.0,0,38,0,12.67,4,1,0
1,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,34,1,8.5,9,4,0
1,Royal Challengers Bengaluru,Swapnil Singh,3.0,0,23,1,7.67,5,0,0
1,Royal Challengers Bengaluru,Yash Dayal,4.0,0,34,0,8.5,8,3,1
2,Gujarat Titans,Azmatullah Omarzai,2.0,0,18,0,9.0,6,0,0
2,Gujarat Titans,MM Sharma,2.0,0,41,0,20.5,3,0,1
2,Gujarat Titans,Noor Ahmad,4.0,0,43,0,10.75,5,1,0
2,Gujarat Titans,R Sai Kishore,3.0,0,30,1,10.0,4,0,0
2,Gujarat Titans,Rashid Khan,4.0,0,51,0,12.75,4,0,0
2,Gujarat Titans,S Sandeep Warrier,1.0,0,15,0,15.0,1,2,0
