innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,RS Bopara,56,48,7,1,116.67,c M Manhas b VY Mahesh,1
1,Kings XI Punjab,MS Bisla,2,6,0,0,33.33,run out (M Manhas),2
1,Kings XI Punjab,KC Sangakkara,17,9,1,1,188.89,c PJ Sangwan b MF Maharoof,3
1,Kings XI Punjab,Yuvraj Singh,4,5,1,0,80.0,c G Gambhir b MF Maharoof,4
1,Kings XI Punjab,DPMD Jayawardene,0,1,0,0,0.0,c KD Karthik b PJ Sangwan,5
1,Kings XI Punjab,IK Pathan,21,16,2,0,131.25,st KD Karthik b TM Dilshan,6
1,Kings XI Punjab,M Kaif,6,6,1,0,100.0,st KD Karthik b A Mishra,7
1,Kings XI Punjab,PP Chawla,5,7,0,0,71.43,c MF Maharoof b DP Nannes,8
1,Kings XI Punjab,RR Powar,3,7,0,0,42.86,b DP Nannes,9
1,Kings XI Punjab,S Sreesanth,15,14,2,0,107.14,not out,10
1,Kings XI Punjab,YA Abdulla,0,1,0,0,0.0,not out,11
2,Delhi Daredevils,G Gambhir,72,54,9,1,133.33,c DPMD Jayawardene b IK Pathan,1
2,Delhi Daredevils,V Sehwag,8,6,2,0,133.33,c DPMD Jayawardene b S Sreesanth,2
2,Delhi Daredevils,TM Dilshan,0,3,0,0,0.0,c MS Bisla b S Sreesanth,3
2,Delhi Daredevils,AB de Villiers,7,13,0,0,53.85,"run out (DPMD Jayawardene, PP Chawla)",4
2,Delhi Daredevils,KD Karthik,20,18,3,0,111.11,c IK Pathan b YA Abdulla,5
2,Delhi Daredevils,M Manhas,31,24,2,0,129.17,not out,6
2,Delhi Daredevils,MF Maharoof,1,1,0,0,100.0,not out,7
