match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
52,2012-05-08,Rajasthan Royals,Subrata Roy Sahara Stadium,30,20,1,2,150.0,b J Botha,4
57,2012-05-11,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,31,26,4,0,119.23,c Z Khan b HV Patel,5
60,2012-05-13,Rajasthan Royals,Sawai Mansingh Stadium,9,8,2,0,112.5,c & b A Chandila,4
70,2012-05-19,Kolkata Knight Riders,Subrata Roy Sahara Stadium,17,22,0,0,77.27,st BB McCullum b Shakib Al Hasan,5
