innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Symonds,4.0,0,15,1,3.75,10,0,0
1,Deccan Chargers,Jaskaran Singh,3.0,0,32,0,10.67,8,1,0
1,Deccan Chargers,PP Ojha,4.0,0,32,2,8.0,8,0,0
1,Deccan Chargers,RJ Harris,4.0,0,25,0,6.25,10,0,0
1,Deccan Chargers,RP Singh,4.0,0,47,1,11.75,8,0,0
1,Deccan Chargers,TL Suman,1.0,0,18,0,18.0,1,0,0
2,Royal Challengers Bangalore,A Kumble,4.0,0,23,2,5.75,12,0,0
2,Royal Challengers Bangalore,B Akhil,4.0,0,18,2,4.5,8,1,0
2,Royal Challengers Bangalore,JH Kallis,1.0,0,8,0,8.0,2,0,0
2,Royal Challengers Bangalore,P Kumar,4.0,0,45,0,11.25,6,1,0
2,Royal Challengers Bangalore,RE van der Merwe,4.0,0,32,1,8.0,6,2,0
2,Royal Challengers Bangalore,V Kohli,3.0,0,25,0,8.33,3,2,0
