innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,JH Kallis,5,7,0,0,71.43,c TL Suman b RP Singh,1
1,Royal Challengers Bangalore,MK Pandey,114,73,10,4,156.16,not out,2
1,Royal Challengers Bangalore,RE van der Merwe,23,18,3,1,127.78,st AC Gilchrist b A Symonds,3
1,Royal Challengers Bangalore,R Dravid,6,9,0,0,66.67,c HH Gibbs b PP Ojha,4
1,Royal Challengers Bangalore,LRPL Taylor,1,4,0,0,25.0,c RP Singh b PP Ojha,5
1,Royal Challengers Bangalore,V Kohli,19,9,0,2,211.11,not out,6
2,Deccan Chargers,AC Gilchrist,15,18,2,0,83.33,c RE van der Merwe b B Akhil,1
2,Deccan Chargers,HH Gibbs,60,43,3,4,139.53,c MK Pandey b B Akhil,2
2,Deccan Chargers,TL Suman,12,12,1,0,100.0,c RE van der Merwe b A Kumble,3
2,Deccan Chargers,A Symonds,18,15,1,1,120.0,b RE van der Merwe,4
2,Deccan Chargers,RG Sharma,12,12,1,0,100.0,c V Kohli b A Kumble,5
2,Deccan Chargers,Y Venugopal Rao,8,9,0,0,88.89,"run out (MV Boucher, P Kumar)",6
2,Deccan Chargers,AA Bilakhia,16,8,2,0,200.0,not out,7
2,Deccan Chargers,RJ Harris,4,3,0,0,133.33,not out,8
