innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,10,6,Chennai Super Kings,Shahbaz Ahmed,M Theekshana,R Pandit,wicket,struck down,True
2,14,6,Sunrisers Hyderabad,AK Markram,MM Ali,R Pandit,wicket,struck down,False
2,16,4,Chennai Super Kings,Shahbaz Ahmed,MM Ali,R Pandit,wicket,upheld,False
