innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,Abhishek Sharma,1.0,0,7,0,7.0,2,0,0
1,Sunrisers Hyderabad,B Kumar,4.0,0,28,1,7.0,11,0,0
1,Sunrisers Hyderabad,JD Unadkat,4.0,0,29,1,7.25,7,1,0
1,Sunrisers Hyderabad,M Markande,2.0,0,21,0,10.5,0,0,0
1,Sunrisers Hyderabad,PJ Cummins,4.0,0,29,1,7.25,9,0,0
1,Sunrisers Hyderabad,Shahbaz Ahmed,1.0,0,11,1,11.0,3,0,0
1,Sunrisers Hyderabad,T Natarajan,4.0,0,39,1,9.75,6,0,0
2,Chennai Super Kings,DL Chahar,3.1,0,32,1,10.11,9,0,0
2,Chennai Super Kings,M Theekshana,4.0,0,27,1,6.75,8,0,0
2,Chennai Super Kings,MM Ali,3.0,0,23,2,7.67,5,1,0
2,Chennai Super Kings,Mukesh Choudhary,1.0,0,27,0,27.0,2,0,1
2,Chennai Super Kings,R Ravindra,1.0,0,3,0,3.0,3,0,0
2,Chennai Super Kings,RA Jadeja,4.0,0,30,0,7.5,5,0,0
2,Chennai Super Kings,TU Deshpande,2.0,0,20,0,10.0,3,0,0
