innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,R Ravindra,12,9,RD Gaikwad,13,10,25,19
1,Chennai Super Kings,2,AM Rahane,16,13,RD Gaikwad,13,11,29,24
1,Chennai Super Kings,3,S Dube,45,24,AM Rahane,18,15,65,39
1,Chennai Super Kings,4,RA Jadeja,7,6,AM Rahane,1,2,8,8
1,Chennai Super Kings,5,RA Jadeja,20,16,DJ Mitchell,13,11,33,27
1,Chennai Super Kings,6,MS Dhoni,1,2,RA Jadeja,4,1,5,3
2,Sunrisers Hyderabad,1,TM Head,8,5,Abhishek Sharma,37,12,46,16
2,Sunrisers Hyderabad,2,AK Markram,36,23,TM Head,23,19,60,42
2,Sunrisers Hyderabad,3,Shahbaz Ahmed,10,13,AK Markram,14,13,26,26
2,Sunrisers Hyderabad,4,Shahbaz Ahmed,8,6,H Klaasen,1,4,9,10
2,Sunrisers Hyderabad,5,Nithish Kumar Reddy,14,8,H Klaasen,9,7,25,15
