innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,V Sehwag,24,3.2
1,Kings XI Punjab,2,M Vohra,54,7.3
1,Kings XI Punjab,3,SE Marsh,113,14.1
1,Kings XI Punjab,4,WP Saha,119,15.4
2,Rajasthan Royals,1,KK Nair,21,3.4
2,Rajasthan Royals,2,AM Rahane,56,9.1
2,Rajasthan Royals,3,SR Watson,56,9.2
2,Rajasthan Royals,4,STR Binny,70,12.1
2,Rajasthan Royals,5,SV Samson,83,14.1
2,Rajasthan Royals,6,R Tewatia,101,16.5
2,Rajasthan Royals,7,BJ Hodge,128,18.3
2,Rajasthan Royals,8,KK Cooper,130,18.5
