innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,PA Patel,2,7,V Kohli,9,8,11,15
1,Royal Challengers Bangalore,2,AB de Villiers,25,19,PA Patel,21,7,47,26
1,Royal Challengers Bangalore,3,PA Patel,17,15,AD Nath,24,20,41,35
1,Royal Challengers Bangalore,4,PA Patel,13,8,MP Stoinis,12,10,25,18
1,Royal Challengers Bangalore,5,MM Ali,0,2,MP Stoinis,2,3,2,5
1,Royal Challengers Bangalore,6,MM Ali,16,9,P Negi,5,6,24,15
1,Royal Challengers Bangalore,7,MM Ali,10,5,UT Yadav,0,0,10,5
1,Royal Challengers Bangalore,8,UT Yadav,1,1,DW Steyn,0,0,1,1
2,Chennai Super Kings,1,SR Watson,5,3,F du Plessis,1,2,6,5
2,Chennai Super Kings,2,SK Raina,0,1,F du Plessis,0,0,0,1
2,Chennai Super Kings,3,F du Plessis,4,13,AT Rayudu,1,5,11,18
2,Chennai Super Kings,4,KM Jadhav,9,9,AT Rayudu,2,2,11,11
2,Chennai Super Kings,5,MS Dhoni,26,22,AT Rayudu,26,22,55,44
2,Chennai Super Kings,6,RA Jadeja,11,12,MS Dhoni,12,9,25,21
2,Chennai Super Kings,7,MS Dhoni,22,11,DJ Bravo,5,4,28,14
2,Chennai Super Kings,8,MS Dhoni,24,6,SN Thakur,0,0,24,6
2,Chennai Super Kings,9,MS Dhoni,24,6,SN Thakur,0,0,24,6
