match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2015-04-08,Kolkata Knight Riders,Eden Gardens,4.0,0,38,1,9.5,4,0,0
7,2015-04-12,Kings XI Punjab,Wankhede Stadium,4.0,0,20,2,5.0,9,0,0
12,2015-04-17,Chennai Super Kings,Wankhede Stadium,4.0,0,44,2,11.0,9,0,0
16,2015-04-19,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,27,3,6.75,13,0,0
21,2015-04-23,Delhi Daredevils,Feroz Shah Kotla,4.0,0,34,0,8.5,5,0,0
23,2015-04-25,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,36,0,9.0,11,0,0
32,2015-05-01,Rajasthan Royals,Wankhede Stadium,4.0,0,34,0,8.5,6,1,0
35,2015-05-03,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,27,1,6.75,8,0,0
39,2015-05-05,Delhi Daredevils,Wankhede Stadium,4.0,0,11,2,2.75,15,0,0
43,2015-05-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,36,1,9.0,6,0,0
46,2015-05-10,Royal Challengers Bangalore,Wankhede Stadium,2.0,0,30,0,15.0,0,1,0
51,2015-05-14,Kolkata Knight Riders,Wankhede Stadium,4.0,0,31,1,7.75,10,3,0
56,2015-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,18,1,6.0,6,0,0
57,2015-05-19,Chennai Super Kings,Wankhede Stadium,4.0,0,26,2,6.5,8,1,0
60,2015-05-24,Chennai Super Kings,Eden Gardens,4.0,0,34,2,8.5,7,1,0
