match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2008-04-19,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",24,19,2,1,126.32,c PA Patel b MS Gony,1
6,2008-04-21,Rajasthan Royals,Sawai Mansingh Stadium,26,21,3,2,123.81,b MM Patel,1
10,2008-04-25,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",18,21,1,1,85.71,"run out (DJ Bravo, L Ronchi)",1
13,2008-04-27,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",1,3,0,0,33.33,lbw b GD McGrath,1
22,2008-05-03,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",6,7,1,0,85.71,"run out (DB Das, DJ Hussey)",6
31,2008-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,7,0,0,14.29,c JA Morkel b MS Gony,3
