match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2019-03-24,Sunrisers Hyderabad,Eden Gardens,35,27,3,1,129.63,b S Kaul,3
6,2019-03-27,Kings XI Punjab,Eden Gardens,67,50,6,2,134.0,not out,3
10,2019-03-30,Delhi Capitals,Arun Jaitley Stadium,11,6,2,0,183.33,lbw b HV Patel,3
17,2019-04-05,Royal Challengers Bangalore,M.Chinnaswamy Stadium,33,25,6,0,132.0,c TG Southee b P Negi,3
21,2019-04-07,Rajasthan Royals,Sawai Mansingh Stadium,26,16,1,2,162.5,not out,3
23,2019-04-09,Chennai Super Kings,MA Chidambaram Stadium,11,9,2,0,122.22,c KM Jadhav b DL Chahar,3
26,2019-04-12,Delhi Capitals,Eden Gardens,28,30,4,1,93.33,c RR Pant b K Rabada,3
29,2019-04-14,Chennai Super Kings,Eden Gardens,0,1,0,0,0.0,c F du Plessis b Imran Tahir,4
35,2019-04-19,Royal Challengers Bangalore,Eden Gardens,9,20,1,0,45.0,c P Negi b MP Stoinis,4
52,2019-05-03,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,22,14,2,1,157.14,c MA Agarwal b R Ashwin,3
56,2019-05-05,Mumbai Indians,Wankhede Stadium,40,47,1,3,85.11,c RG Sharma b JJ Bumrah,3
