match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2015-04-08,Mumbai Indians,Eden Gardens,14,12,1,1,116.67,not out,5
5,2015-04-11,Royal Challengers Bangalore,Eden Gardens,3,4,0,0,75.0,c V Kohli b VR Aaron,5
14,2015-04-18,Kings XI Punjab,Maharashtra Cricket Association Stadium,28,24,4,0,116.67,not out,5
17,2015-04-20,Delhi Daredevils,Feroz Shah Kotla,40,26,6,1,153.85,not out,5
19,2015-04-22,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6,7,0,0,85.71,c KV Sharma b B Kumar,5
28,2015-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",13,18,0,0,72.22,b DJ Bravo,5
33,2015-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,11,6,0,1,183.33,not out,5
38,2015-05-04,Sunrisers Hyderabad,Eden Gardens,30,19,4,0,157.89,not out,6
42,2015-05-07,Delhi Daredevils,Eden Gardens,42,24,3,3,175.0,c SS Tiwary b Imran Tahir,5
44,2015-05-09,Kings XI Punjab,Eden Gardens,29,19,1,3,152.63,c WP Saha b BE Hendricks,5
51,2015-05-14,Mumbai Indians,Wankhede Stadium,52,37,5,2,140.54,c PA Patel b KA Pollard,4
54,2015-05-16,Rajasthan Royals,Brabourne Stadium,44,35,5,1,125.71,c DS Kulkarni b SR Watson,4
