match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2014-04-18,Kings XI Punjab,Sheikh Zayed Stadium,66,43,6,3,153.49,c GJ Bailey b L Balaji,1
8,2014-04-21,Delhi Daredevils,Sheikh Zayed Stadium,29,28,3,0,103.57,b S Nadeem,1
10,2014-04-23,Rajasthan Royals,Dubai International Cricket Stadium,50,28,6,3,178.57,c SR Watson b STR Binny,1
13,2014-04-25,Mumbai Indians,Dubai International Cricket Stadium,29,22,0,4,131.82,c CJ Anderson b PP Ojha,1
17,2014-04-27,Sunrisers Hyderabad,Sharjah Cricket Stadium,66,46,4,5,143.48,c DA Warner b B Kumar,1
21,2014-05-02,Kolkata Knight Riders,JSCA International Stadium Complex,16,11,2,1,145.45,lbw b Shakib Al Hasan,1
26,2014-05-05,Delhi Daredevils,Feroz Shah Kotla,79,51,4,8,154.9,c M Vijay b WD Parnell,1
29,2014-05-07,Kings XI Punjab,Barabati Stadium,4,4,1,0,100.0,c MG Johnson b Sandeep Sharma,1
33,2014-05-10,Mumbai Indians,Wankhede Stadium,57,51,5,3,111.76,c LMP Simmons b P Kumar,1
37,2014-05-13,Rajasthan Royals,JSCA International Stadium Complex,44,35,5,2,125.71,c DH Yagnik b KK Cooper,1
42,2014-05-18,Royal Challengers Bangalore,JSCA International Stadium Complex,9,15,1,0,60.0,c AB de Villiers b VR Aaron,1
47,2014-05-20,Kolkata Knight Riders,Eden Gardens,5,6,1,0,83.33,b PJ Cummins,1
50,2014-05-22,Sunrisers Hyderabad,JSCA International Stadium Complex,47,28,4,4,167.86,lbw b KV Sharma,1
53,2014-05-24,Royal Challengers Bangalore,M Chinnaswamy Stadium,34,17,4,1,200.0,c V Kohli b R Rampaul,1
58,2014-05-28,Mumbai Indians,Brabourne Stadium,24,20,4,0,120.0,c KA Pollard b Harbhajan Singh,1
59,2014-05-30,Kings XI Punjab,Wankhede Stadium,7,11,0,0,63.64,b Sandeep Sharma,1
