match_number,date,opponent,catches,stumpings,run_outs
13,2014-04-25,Mumbai Indians,1,0,0
17,2014-04-27,Sunrisers Hyderabad,1,0,0
37,2014-05-13,Rajasthan Royals,2,0,0
59,2014-05-30,Kings XI Punjab,1,0,0
