innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Pune Warriors,RV Uthappa,24,20,3,0,120.0,c DA Warner b UT Yadav,1
1,Pune Warriors,AJ Finch,52,34,3,4,152.94,c V Sehwag b S Kaul,2
1,Pune Warriors,MK Pandey,10,14,0,1,71.43,b S Nadeem,3
1,Pune Warriors,Yuvraj Singh,3,7,0,0,42.86,c V Sehwag b IK Pathan,4
1,Pune Warriors,AD Mathews,30,22,0,2,136.36,not out,5
1,Pune Warriors,LJ Wright,44,23,7,1,191.3,c V Sehwag b S Kaul,6
1,Pune Warriors,RV Gomez,4,1,1,0,400.0,not out,7
2,Delhi Daredevils,DPMD Jayawardene,14,13,3,0,107.69,c LJ Wright b AG Murtaza,1
2,Delhi Daredevils,DA Warner,2,5,0,0,40.0,c RV Uthappa b WD Parnell,2
2,Delhi Daredevils,B Chipli,16,18,1,1,88.89,lbw b AG Murtaza,3
2,Delhi Daredevils,V Sehwag,11,10,2,0,110.0,c RV Gomez b AG Murtaza,4
2,Delhi Daredevils,BJ Rohrer,7,9,1,0,77.78,b AB Dinda,5
2,Delhi Daredevils,IK Pathan,24,28,2,0,85.71,c MK Pandey b AD Mathews,6
2,Delhi Daredevils,CM Gautam,30,23,2,1,130.43,c RV Gomez b AD Mathews,7
2,Delhi Daredevils,M Morkel,0,1,0,0,0.0,c WD Parnell b AD Mathews,8
2,Delhi Daredevils,UT Yadav,8,9,0,0,88.89,not out,9
2,Delhi Daredevils,S Nadeem,6,5,1,0,120.0,c AD Mathews b AB Dinda,10
