match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2011-04-10,Delhi Daredevils,Feroz Shah Kotla,3.0,0,14,2,4.67,11,1,0
8,2011-04-12,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,27,0,6.75,7,2,0
13,2011-04-15,Kochi Tuskers Kerala,Wankhede Stadium,4.0,0,33,0,8.25,6,0,0
25,2011-04-22,Chennai Super Kings,Wankhede Stadium,4.0,0,18,5,4.5,10,1,0
27,2011-04-24,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,27,0,6.75,8,0,0
34,2011-04-29,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,20,0,6.67,8,0,0
40,2011-05-02,Kings XI Punjab,Wankhede Stadium,4.0,0,25,2,6.25,9,0,0
44,2011-05-04,Pune Warriors,Dr DY Patil Sports Academy,3.0,1,17,1,5.67,10,0,0
49,2011-05-07,Delhi Daredevils,Wankhede Stadium,4.0,0,24,2,6.0,12,2,0
54,2011-05-10,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,20,0,6.67,9,0,0
59,2011-05-14,Deccan Chargers,Wankhede Stadium,4.0,0,26,1,6.5,9,0,0
66,2011-05-20,Rajasthan Royals,Wankhede Stadium,2.0,0,27,0,13.5,5,1,0
70,2011-05-22,Kolkata Knight Riders,Eden Gardens,3.0,0,26,0,8.67,5,1,0
72,2011-05-25,Kolkata Knight Riders,Wankhede Stadium,4.0,0,26,1,6.5,9,1,0
73,2011-05-27,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,40,0,10.0,9,1,0
