match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
8,2025-03-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",12,6,1,1,200.0,c RA Jadeja b KK Ahmed,6
14,2025-04-02,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",33,21,5,1,157.14,c R Tewatia b R Sai Kishore,6
20,2025-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",40,19,2,4,210.53,not out,6
24,2025-04-10,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",3,11,0,0,27.27,c KL Rahul b Kuldeep Yadav,6
34,2025-04-18,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",2,7,0,0,28.57,c N Wadhera b YS Chahal,5
37,2025-04-20,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",11,8,0,1,137.5,not out,5
42,2025-04-24,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",20,10,4,0,200.0,not out,6
52,2025-05-03,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",7,8,1,0,87.5,c D Brevis b Noor Ahmad,5
65,2025-05-23,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",24,15,1,2,160.0,c A Manohar b JD Unadkat,5
70,2025-05-27,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",85,33,8,6,257.58,not out,6
74,2025-06-03,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",24,10,2,2,240.0,b Vijaykumar Vyshak,6
