innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,BW Hilfenhaus,4.0,0,27,3,6.75,14,2,0
1,Chennai Super Kings,DJ Bravo,4.0,0,22,0,5.5,8,2,0
1,Chennai Super Kings,JA Morkel,4.0,0,15,1,3.75,13,1,0
1,Chennai Super Kings,R Ashwin,4.0,0,17,1,4.25,9,0,0
1,Chennai Super Kings,RA Jadeja,1.0,0,11,0,11.0,0,0,0
1,Chennai Super Kings,SB Jakati,3.0,0,20,0,6.67,4,0,0
2,Delhi Daredevils,IK Pathan,2.0,0,15,1,7.5,5,0,0
2,Delhi Daredevils,M Morkel,4.0,0,31,0,7.75,12,0,0
2,Delhi Daredevils,RE van der Merwe,3.0,0,17,0,5.67,7,0,0
2,Delhi Daredevils,UT Yadav,3.0,0,24,0,8.0,8,1,0
2,Delhi Daredevils,VR Aaron,3.2,0,28,0,8.4,10,0,0
