innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,PA Patel,11,11,2,0,100.0,c N Rana b SP Narine,1
1,Royal Challengers Bangalore,V Kohli,100,58,9,4,172.41,c Shubman Gill b HF Gurney,2
1,Royal Challengers Bangalore,AD Nath,13,15,0,1,86.67,c RV Uthappa b AD Russell,3
1,Royal Challengers Bangalore,MM Ali,66,28,5,6,235.71,c M Prasidh Krishna b Kuldeep Yadav,4
1,Royal Challengers Bangalore,MP Stoinis,17,8,2,1,212.5,not out,5
2,Kolkata Knight Riders,CA Lynn,1,2,0,0,50.0,c V Kohli b DW Steyn,1
2,Kolkata Knight Riders,SP Narine,18,16,4,0,112.5,c PA Patel b Navdeep Saini,2
2,Kolkata Knight Riders,Shubman Gill,9,11,1,0,81.82,c V Kohli b DW Steyn,3
2,Kolkata Knight Riders,RV Uthappa,9,20,1,0,45.0,c P Negi b MP Stoinis,4
2,Kolkata Knight Riders,N Rana,85,46,9,5,184.78,not out,5
2,Kolkata Knight Riders,AD Russell,65,25,2,9,260.0,run out (),6
