innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,3.0,0,17,1,5.67,8,0,0
1,Kolkata Knight Riders,HF Gurney,4.0,0,42,1,10.5,8,3,0
1,Kolkata Knight Riders,Kuldeep Yadav,4.0,0,59,1,14.75,6,1,0
1,Kolkata Knight Riders,M Prasidh Krishna,4.0,0,52,0,13.0,4,0,0
1,Kolkata Knight Riders,PP Chawla,1.0,0,10,0,10.0,1,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,32,1,8.0,6,1,0
2,Royal Challengers Bangalore,DW Steyn,4.0,0,40,2,10.0,11,0,0
2,Royal Challengers Bangalore,MM Ali,1.0,0,13,0,13.0,3,0,0
2,Royal Challengers Bangalore,MP Stoinis,4.0,0,32,1,8.0,13,1,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,38,0,9.5,13,3,0
2,Royal Challengers Bangalore,Navdeep Saini,4.0,0,31,1,7.75,12,0,0
2,Royal Challengers Bangalore,YS Chahal,3.0,0,45,0,15.0,6,4,0
