match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2011-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,19,0,6.33,2,0,0
6,2011-04-11,Deccan Chargers,Eden Gardens,4.0,0,29,2,7.25,6,0,0
12,2011-04-15,Rajasthan Royals,Sawai Mansingh Stadium,1.0,0,12,0,12.0,0,0,0
17,2011-04-17,Rajasthan Royals,Eden Gardens,1.0,0,4,0,4.0,2,0,0
24,2011-04-22,Royal Challengers Bangalore,Eden Gardens,3.0,0,28,0,9.33,5,0,0
37,2011-04-30,Kings XI Punjab,Eden Gardens,4.0,0,18,0,4.5,13,1,0
42,2011-05-03,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,26,2,6.5,7,0,0
45,2011-05-05,Kochi Tuskers Kerala,Nehru Stadium,3.0,0,22,1,7.33,2,0,0
48,2011-05-07,Chennai Super Kings,Eden Gardens,2.0,0,10,0,5.0,3,0,0
65,2011-05-19,Pune Warriors,Dr DY Patil Sports Academy,2.0,0,11,0,5.5,7,1,0
70,2011-05-22,Mumbai Indians,Eden Gardens,4.0,0,22,3,5.5,7,0,0
72,2011-05-25,Mumbai Indians,Wankhede Stadium,1.0,0,9,0,9.0,2,0,0
