innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,57,2,30,11.4,7,9
1,Mumbai Indians,middle,57,4,54,6.33,5,23
1,Mumbai Indians,powerplay,63,0,36,10.5,10,11
2,Gujarat Titans,death,42,3,30,8.4,5,9
2,Gujarat Titans,middle,76,2,54,8.44,10,12
2,Gujarat Titans,powerplay,54,0,36,9.0,9,17
