innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,8,3,Gujarat Titans,RG Sharma,Rashid Khan,GR Sadashiv Iyer,,upheld,False
1,19,5,Gujarat Titans,DR Sams,LH Ferguson,GR Sadashiv Iyer,,struck down,True
2,5,6,Mumbai Indians,WP Saha,JJ Bumrah,J Madanagopal,,struck down,False
