match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2015-04-08,Mumbai Indians,Eden Gardens,9,12,0,1,75.0,c Harbhajan Singh b CJ Anderson,1
5,2015-04-11,Royal Challengers Bangalore,Eden Gardens,35,28,4,0,125.0,c DJG Sammy b AN Ahmed,1
14,2015-04-18,Kings XI Punjab,Maharashtra Cricket Association Stadium,13,10,2,0,130.0,lbw b Sandeep Sharma,1
17,2015-04-20,Delhi Daredevils,Feroz Shah Kotla,13,13,2,0,100.0,c JP Duminy b DJ Muthuswami,1
19,2015-04-22,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,34,21,2,2,161.9,c P Kumar b MC Henriques,1
28,2015-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",39,17,6,1,229.41,c BB McCullum b R Ashwin,1
30,2015-04-30,Chennai Super Kings,Eden Gardens,80,58,7,1,137.93,not out,1
33,2015-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,23,21,3,0,109.52,c KD Karthik b YS Chahal,1
38,2015-05-04,Sunrisers Hyderabad,Eden Gardens,30,27,3,0,111.11,c DA Warner b KV Sharma,1
42,2015-05-07,Delhi Daredevils,Eden Gardens,32,31,4,1,103.23,lbw b A Mishra,1
44,2015-05-09,Kings XI Punjab,Eden Gardens,17,11,3,0,154.55,c AR Patel b Anureet Singh,1
51,2015-05-14,Mumbai Indians,Wankhede Stadium,25,20,3,1,125.0,c SL Malinga b Harbhajan Singh,1
54,2015-05-16,Rajasthan Royals,Brabourne Stadium,14,8,3,0,175.0,c SPD Smith b DS Kulkarni,1
