innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,15,5,Mumbai Indians,RR Pant,PP Chawla,Navdeep Singh,wicket,struck down,False
2,11,3,Delhi Capitals,HH Pandya,Rasikh Salam,NA Patwardhan,wicket,struck down,False
2,18,4,Mumbai Indians,TH David,Mukesh Kumar,Navdeep Singh,wicket,struck down,True
