innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,J Fraser-McGurk,84,27,Abishek Porel,27,19,114,45
1,Delhi Capitals,2,SD Hope,4,5,Abishek Porel,9,8,13,13
1,Delhi Capitals,3,RR Pant,16,12,SD Hope,37,12,53,24
1,Delhi Capitals,4,T Stubbs,39,20,RR Pant,13,7,55,27
1,Delhi Capitals,5,AR Patel,11,6,T Stubbs,9,5,22,11
2,Mumbai Indians,1,Ishan Kishan,19,12,RG Sharma,8,8,35,19
2,Mumbai Indians,2,SA Yadav,8,4,Ishan Kishan,1,2,10,6
2,Mumbai Indians,3,Tilak Varma,2,2,SA Yadav,18,9,20,11
2,Mumbai Indians,4,Tilak Varma,22,15,HH Pandya,46,24,71,39
2,Mumbai Indians,5,N Wadhera,4,2,Tilak Varma,0,0,4,2
2,Mumbai Indians,6,TH David,37,17,Tilak Varma,29,12,70,29
2,Mumbai Indians,7,Mohammad Nabi,7,4,Tilak Varma,6,1,13,5
2,Mumbai Indians,8,PP Chawla,6,2,Tilak Varma,4,2,11,4
2,Mumbai Indians,9,L Wood,9,3,PP Chawla,4,2,13,5
2,Mumbai Indians,10,L Wood,9,3,PP Chawla,4,2,13,5
