match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
5,Gujarat Titans,Arshdeep Singh,4.0,0,36,2,9.0,11
5,Gujarat Titans,Azmatullah Omarzai,2.0,0,29,0,14.5,3
5,Gujarat Titans,GJ Maxwell,2.0,0,26,1,13.0,2
5,Gujarat Titans,M Jansen,4.0,0,44,1,11.0,4
5,Gujarat Titans,MP Stoinis,2.0,0,31,0,15.5,3
5,Gujarat Titans,Vijaykumar Vyshak,3.0,0,28,0,9.33,7
5,Gujarat Titans,YS Chahal,3.0,0,34,0,11.33,3
13,Lucknow Super Giants,Arshdeep Singh,4.0,0,43,3,10.75,8
13,Lucknow Super Giants,GJ Maxwell,3.0,0,22,1,7.33,8
13,Lucknow Super Giants,LH Ferguson,3.0,0,26,1,8.67,6
13,Lucknow Super Giants,M Jansen,4.0,0,28,1,7.0,9
13,Lucknow Super Giants,MP Stoinis,2.0,0,15,0,7.5,5
13,Lucknow Super Giants,YS Chahal,4.0,0,36,1,9.0,8
18,Rajasthan Royals,Arshdeep Singh,4.0,0,35,1,8.75,10
18,Rajasthan Royals,GJ Maxwell,1.0,0,6,0,6.0,3
18,Rajasthan Royals,LH Ferguson,4.0,0,37,2,9.25,10
18,Rajasthan Royals,M Jansen,4.0,0,45,1,11.25,6
18,Rajasthan Royals,MP Stoinis,4.0,0,48,0,12.0,3
18,Rajasthan Royals,YS Chahal,3.0,0,32,0,10.67,2
22,Chennai Super Kings,Arshdeep Singh,4.0,0,39,0,9.75,6
22,Chennai Super Kings,GJ Maxwell,2.0,0,11,1,5.5,4
22,Chennai Super Kings,LH Ferguson,4.0,0,40,2,10.0,8
22,Chennai Super Kings,M Jansen,4.0,0,48,0,12.0,2
22,Chennai Super Kings,MP Stoinis,1.0,0,10,0,10.0,2
22,Chennai Super Kings,YS Chahal,1.0,0,9,0,9.0,0
22,Chennai Super Kings,Yash Thakur,4.0,0,39,1,9.75,7
27,Sunrisers Hyderabad,Arshdeep Singh,4.0,0,37,1,9.25,10
27,Sunrisers Hyderabad,GJ Maxwell,3.0,0,40,0,13.33,3
27,Sunrisers Hyderabad,LH Ferguson,0.2,0,1,0,3.0,1
27,Sunrisers Hyderabad,M Jansen,2.0,0,39,0,19.5,2
27,Sunrisers Hyderabad,MP Stoinis,0.4,0,6,0,9.0,2
27,Sunrisers Hyderabad,Shashank Singh,2.0,0,27,0,13.5,3
27,Sunrisers Hyderabad,YS Chahal,4.0,0,56,1,14.0,3
27,Sunrisers Hyderabad,Yash Thakur,2.3,0,40,0,16.0,3
31,Kolkata Knight Riders,Arshdeep Singh,3.0,1,11,1,3.67,9
31,Kolkata Knight Riders,GJ Maxwell,2.0,0,5,1,2.5,7
31,Kolkata Knight Riders,M Jansen,3.1,1,17,3,5.37,12
31,Kolkata Knight Riders,XC Bartlett,3.0,0,30,1,10.0,8
31,Kolkata Knight Riders,YS Chahal,4.0,0,28,4,7.0,14
34,Royal Challengers Bengaluru,Arshdeep Singh,3.0,0,23,2,7.67,8
34,Royal Challengers Bengaluru,Harpreet Brar,2.0,0,25,2,12.5,8
34,Royal Challengers Bengaluru,M Jansen,3.0,0,10,2,3.33,11
34,Royal Challengers Bengaluru,XC Bartlett,3.0,0,26,1,8.67,9
34,Royal Challengers Bengaluru,YS Chahal,3.0,0,11,2,3.67,7
37,Royal Challengers Bengaluru,Arshdeep Singh,3.0,0,26,1,8.67,6
37,Royal Challengers Bengaluru,Harpreet Brar,4.0,0,27,1,6.75,6
37,Royal Challengers Bengaluru,M Jansen,3.0,0,20,0,6.67,7
37,Royal Challengers Bengaluru,MP Stoinis,1.0,0,13,0,13.0,2
37,Royal Challengers Bengaluru,N Wadhera,0.5,0,9,0,10.8,1
37,Royal Challengers Bengaluru,XC Bartlett,3.0,0,28,0,9.33,8
37,Royal Challengers Bengaluru,YS Chahal,4.0,0,36,1,9.0,5
44,Kolkata Knight Riders,M Jansen,1.0,0,6,0,6.0,3
49,Chennai Super Kings,Arshdeep Singh,3.2,0,25,2,7.5,12
49,Chennai Super Kings,Azmatullah Omarzai,4.0,0,39,1,9.75,6
49,Chennai Super Kings,Harpreet Brar,2.0,0,21,1,10.5,5
49,Chennai Super Kings,M Jansen,4.0,0,30,2,7.5,10
49,Chennai Super Kings,Suryansh Shedge,3.0,0,40,0,13.33,1
49,Chennai Super Kings,YS Chahal,3.0,0,32,4,10.67,5
54,Lucknow Super Giants,Arshdeep Singh,4.0,0,16,3,4.0,14
54,Lucknow Super Giants,Azmatullah Omarzai,4.0,0,33,2,8.25,11
54,Lucknow Super Giants,M Jansen,4.0,0,31,1,7.75,13
54,Lucknow Super Giants,MP Stoinis,1.0,0,17,0,17.0,0
54,Lucknow Super Giants,Vijaykumar Vyshak,3.0,0,49,0,16.33,3
54,Lucknow Super Giants,YS Chahal,4.0,0,50,1,12.5,7
59,Rajasthan Royals,Arshdeep Singh,4.0,0,60,0,15.0,9
59,Rajasthan Royals,Azmatullah Omarzai,4.0,0,44,2,11.0,6
59,Rajasthan Royals,Harpreet Brar,4.0,0,22,3,5.5,9
59,Rajasthan Royals,M Jansen,3.0,0,41,2,13.67,7
59,Rajasthan Royals,XC Bartlett,1.0,0,12,0,12.0,3
59,Rajasthan Royals,YS Chahal,4.0,0,30,0,7.5,8
66,Delhi Capitals,Arshdeep Singh,4.0,0,35,0,8.75,6
66,Delhi Capitals,Azmatullah Omarzai,4.0,0,46,0,11.5,6
66,Delhi Capitals,Harpreet Brar,4.0,0,41,2,10.25,5
66,Delhi Capitals,M Jansen,4.0,0,41,1,10.25,7
66,Delhi Capitals,MP Stoinis,1.3,0,21,0,14.0,1
