match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
5,Gujarat Titans,Priyansh Arya,47,23,7,2,204.35,c B Sai Sudharsan b Rashid Khan
5,Gujarat Titans,P Simran Singh,5,8,1,0,62.5,c Arshad Khan b K Rabada
5,Gujarat Titans,SS Iyer,97,42,5,9,230.95,not out
5,Gujarat Titans,Azmatullah Omarzai,16,15,2,1,106.67,c Arshad Khan b R Sai Kishore
5,Gujarat Titans,GJ Maxwell,0,1,0,0,0.0,lbw b R Sai Kishore
5,Gujarat Titans,MP Stoinis,20,15,1,2,133.33,c Arshad Khan b R Sai Kishore
5,Gujarat Titans,Shashank Singh,44,16,6,2,275.0,not out
13,Lucknow Super Giants,Priyansh Arya,8,9,1,0,88.89,c SN Thakur b DS Rathi
13,Lucknow Super Giants,P Simran Singh,69,34,9,3,202.94,c Ravi Bishnoi b DS Rathi
13,Lucknow Super Giants,SS Iyer,52,30,3,4,173.33,not out
13,Lucknow Super Giants,N Wadhera,43,25,3,4,172.0,not out
18,Rajasthan Royals,Priyansh Arya,0,1,0,0,0.0,b JC Archer
18,Rajasthan Royals,P Simran Singh,17,16,2,0,106.25,c PWH de Silva b K Kartikeya
18,Rajasthan Royals,SS Iyer,10,5,2,0,200.0,b JC Archer
18,Rajasthan Royals,MP Stoinis,1,7,0,0,14.29,c & b Sandeep Sharma
18,Rajasthan Royals,N Wadhera,62,41,4,3,151.22,c Dhruv Jurel b PWH de Silva
18,Rajasthan Royals,GJ Maxwell,30,21,3,1,142.86,c YBK Jaiswal b M Theekshana
18,Rajasthan Royals,Shashank Singh,10,13,0,0,76.92,not out
18,Rajasthan Royals,Suryansh Shedge,2,4,0,0,50.0,c SO Hetmyer b Sandeep Sharma
18,Rajasthan Royals,M Jansen,3,6,0,0,50.0,c SO Hetmyer b M Theekshana
18,Rajasthan Royals,Arshdeep Singh,1,5,0,0,20.0,c PWH de Silva b JC Archer
18,Rajasthan Royals,LH Ferguson,4,1,1,0,400.0,not out
22,Chennai Super Kings,Priyansh Arya,103,42,7,9,245.24,c V Shankar b Noor Ahmad
22,Chennai Super Kings,P Simran Singh,0,2,0,0,0.0,b Mukesh Choudhary
22,Chennai Super Kings,SS Iyer,9,7,0,1,128.57,b KK Ahmed
22,Chennai Super Kings,MP Stoinis,4,7,0,0,57.14,c DP Conway b KK Ahmed
22,Chennai Super Kings,N Wadhera,9,7,0,1,128.57,c MS Dhoni b R Ashwin
22,Chennai Super Kings,GJ Maxwell,1,2,0,0,50.0,c & b R Ashwin
22,Chennai Super Kings,Shashank Singh,52,36,2,3,144.44,not out
22,Chennai Super Kings,M Jansen,34,19,2,2,178.95,not out
27,Sunrisers Hyderabad,Priyansh Arya,36,13,2,4,276.92,c Nithish Kumar Reddy b HV Patel
27,Sunrisers Hyderabad,P Simran Singh,42,23,7,1,182.61,c PJ Cummins b E Malinga
27,Sunrisers Hyderabad,SS Iyer,82,36,6,6,227.78,c TM Head b HV Patel
27,Sunrisers Hyderabad,N Wadhera,27,22,2,1,122.73,lbw b E Malinga
27,Sunrisers Hyderabad,Shashank Singh,2,3,0,0,66.67,lbw b HV Patel
27,Sunrisers Hyderabad,GJ Maxwell,3,7,0,0,42.86,b HV Patel
27,Sunrisers Hyderabad,MP Stoinis,34,11,1,4,309.09,not out
27,Sunrisers Hyderabad,M Jansen,5,5,0,0,100.0,not out
31,Kolkata Knight Riders,Priyansh Arya,22,12,3,1,183.33,c Ramandeep Singh b Harshit Rana
31,Kolkata Knight Riders,P Simran Singh,30,15,2,3,200.0,c Ramandeep Singh b Harshit Rana
31,Kolkata Knight Riders,SS Iyer,0,2,0,0,0.0,c Ramandeep Singh b Harshit Rana
31,Kolkata Knight Riders,JP Inglis,2,6,0,0,33.33,b CV Varun
31,Kolkata Knight Riders,N Wadhera,10,9,2,0,111.11,c VR Iyer b A Nortje
31,Kolkata Knight Riders,GJ Maxwell,7,10,1,0,70.0,b CV Varun
31,Kolkata Knight Riders,Suryansh Shedge,4,4,0,0,100.0,c Q de Kock b SP Narine
31,Kolkata Knight Riders,Shashank Singh,18,17,1,1,105.88,lbw b VG Arora
31,Kolkata Knight Riders,M Jansen,1,2,0,0,50.0,b SP Narine
31,Kolkata Knight Riders,XC Bartlett,11,15,1,0,73.33,"run out (VR Iyer, VG Arora)"
31,Kolkata Knight Riders,Arshdeep Singh,1,1,0,0,100.0,not out
34,Royal Challengers Bengaluru,Priyansh Arya,16,11,1,1,145.45,c TH David b JR Hazlewood
34,Royal Challengers Bengaluru,P Simran Singh,13,9,2,0,144.44,c TH David b B Kumar
34,Royal Challengers Bengaluru,SS Iyer,7,10,0,0,70.0,c JM Sharma b JR Hazlewood
34,Royal Challengers Bengaluru,JP Inglis,14,17,2,0,82.35,c Suyash Sharma b JR Hazlewood
34,Royal Challengers Bengaluru,N Wadhera,33,19,3,3,173.68,not out
34,Royal Challengers Bengaluru,Shashank Singh,1,5,0,0,20.0,c PD Salt b B Kumar
34,Royal Challengers Bengaluru,MP Stoinis,7,2,0,1,350.0,not out
37,Royal Challengers Bengaluru,Priyansh Arya,22,15,3,1,146.67,c TH David b KH Pandya
37,Royal Challengers Bengaluru,P Simran Singh,33,17,5,1,194.12,c TH David b KH Pandya
