innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,CH Gayle,41,6.6
1,Royal Challengers Bangalore,2,V Kohli,46,8.3
1,Royal Challengers Bangalore,3,AB de Villiers,159,19.4
1,Royal Challengers Bangalore,4,KD Karthik,177,20.3
2,Rajasthan Royals,1,SR Watson,14,2.6
2,Rajasthan Royals,2,SV Samson,33,5.5
2,Rajasthan Royals,3,SPD Smith,55,9.1
2,Rajasthan Royals,4,KK Nair,79,13.1
2,Rajasthan Royals,5,AM Rahane,87,14.6
2,Rajasthan Royals,6,JP Faulkner,92,15.4
2,Rajasthan Royals,7,STR Binny,92,15.5
2,Rajasthan Royals,8,CH Morris,95,16.6
2,Rajasthan Royals,9,DJ Hooda,99,17.5
2,Rajasthan Royals,10,DS Kulkarni,109,19.6
