innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Ankit Sharma,3.0,0,28,0,9.33,6,0,0
1,Rajasthan Royals,CH Morris,4.0,0,42,1,10.5,9,1,0
1,Rajasthan Royals,DS Kulkarni,4.0,0,28,2,7.0,12,0,0
1,Rajasthan Royals,JP Faulkner,4.0,0,42,0,10.5,4,0,0
1,Rajasthan Royals,SR Watson,4.0,0,32,0,8.0,7,4,0
1,Rajasthan Royals,STR Binny,1.0,0,1,0,1.0,5,0,0
2,Royal Challengers Bangalore,D Wiese,4.0,0,32,2,8.0,8,1,0
2,Royal Challengers Bangalore,HV Patel,3.0,0,15,2,5.0,8,0,0
2,Royal Challengers Bangalore,MA Starc,4.0,0,22,1,5.5,13,1,0
2,Royal Challengers Bangalore,S Aravind,4.0,0,20,2,5.0,13,1,0
2,Royal Challengers Bangalore,YS Chahal,4.0,0,20,2,5.0,9,0,0
