innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,KC Sangakkara,12,15,S Dhawan,24,20,37,35
1,Deccan Chargers,2,PA Patel,23,19,S Dhawan,19,16,44,34
1,Deccan Chargers,3,S Dhawan,4,7,CL White,10,9,14,16
1,Deccan Chargers,4,S Dhawan,3,7,JP Duminy,2,2,5,9
1,Deccan Chargers,5,JP Duminy,6,5,IR Jaggi,3,7,9,12
1,Deccan Chargers,6,JP Duminy,3,3,Ankit Sharma,1,2,4,5
1,Deccan Chargers,7,JP Duminy,1,2,DW Steyn,7,3,8,5
1,Deccan Chargers,8,JP Duminy,4,3,A Mishra,1,1,5,4
2,Kolkata Knight Riders,1,BB McCullum,10,9,G Gambhir,6,8,16,17
2,Kolkata Knight Riders,2,MS Bisla,10,13,G Gambhir,15,12,28,25
2,Kolkata Knight Riders,3,G Gambhir,9,8,JH Kallis,9,9,20,17
2,Kolkata Knight Riders,4,YK Pathan,6,4,JH Kallis,1,1,8,5
2,Kolkata Knight Riders,5,MK Tiwary,19,20,JH Kallis,13,14,33,34
2,Kolkata Knight Riders,6,DB Das,9,8,MK Tiwary,11,8,22,16
