innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,S Dhawan,48,43,5,1,111.63,b MJ McClenaghan,1
1,Sunrisers Hyderabad,DA Warner,49,34,7,2,144.12,c PA Patel b Harbhajan Singh,2
1,Sunrisers Hyderabad,DJ Hooda,9,9,1,0,100.0,c KA Pollard b Harbhajan Singh,3
1,Sunrisers Hyderabad,Yuvraj Singh,5,7,1,0,71.43,b HH Pandya,4
1,Sunrisers Hyderabad,BCJ Cutting,20,10,4,0,200.0,b JJ Bumrah,5
1,Sunrisers Hyderabad,NV Ojha,9,9,0,0,100.0,c KA Pollard b JJ Bumrah,6
1,Sunrisers Hyderabad,V Shankar,1,2,0,0,50.0,c N Rana b SL Malinga,7
1,Sunrisers Hyderabad,Rashid Khan,2,4,0,0,50.0,c & b JJ Bumrah,8
1,Sunrisers Hyderabad,B Kumar,4,3,0,0,133.33,not out,9
2,Mumbai Indians,PA Patel,39,24,7,0,162.5,c B Kumar b DJ Hooda,1
2,Mumbai Indians,JC Buttler,14,11,3,0,127.27,b A Nehra,2
2,Mumbai Indians,RG Sharma,4,4,0,0,100.0,lbw b Rashid Khan,3
2,Mumbai Indians,N Rana,45,36,3,2,125.0,b B Kumar,4
2,Mumbai Indians,KA Pollard,11,11,0,1,100.0,c S Dhawan b B Kumar,5
2,Mumbai Indians,KH Pandya,37,20,3,3,185.0,c BCJ Cutting b B Kumar,6
2,Mumbai Indians,HH Pandya,2,3,0,0,66.67,not out,7
2,Mumbai Indians,Harbhajan Singh,3,3,0,0,100.0,not out,8
