innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,DA Warner,81,11.2
1,Sunrisers Hyderabad,2,DJ Hooda,105,14.1
1,Sunrisers Hyderabad,3,S Dhawan,114,15.5
1,Sunrisers Hyderabad,4,Yuvraj Singh,123,16.3
1,Sunrisers Hyderabad,5,BCJ Cutting,146,18.4
1,Sunrisers Hyderabad,6,V Shankar,147,19.1
1,Sunrisers Hyderabad,7,NV Ojha,153,20.1
1,Sunrisers Hyderabad,8,Rashid Khan,155,20.4
2,Mumbai Indians,1,JC Buttler,28,4.1
2,Mumbai Indians,2,RG Sharma,41,5.5
2,Mumbai Indians,3,PA Patel,79,10.4
2,Mumbai Indians,4,KA Pollard,111,14.4
2,Mumbai Indians,5,KH Pandya,149,18.1
2,Mumbai Indians,6,N Rana,155,18.6
