match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2018-04-07,Chennai Super Kings,Wankhede Stadium,4.0,0,37,1,9.25,10,0,1
7,2018-04-12,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,32,2,8.0,6,0,0
9,2018-04-14,Delhi Daredevils,Wankhede Stadium,4.0,0,27,0,6.75,9,0,0
14,2018-04-17,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,28,2,7.0,11,1,0
21,2018-04-22,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,28,2,7.0,10,0,1
23,2018-04-24,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,25,1,6.25,9,0,0
27,2018-04-28,Chennai Super Kings,Maharashtra Cricket Association Stadium,4.0,0,25,0,6.25,11,1,0
31,2018-05-01,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,22,1,5.5,9,0,0
34,2018-05-04,Kings XI Punjab,Holkar Cricket Stadium,4.0,0,19,1,4.75,10,0,0
37,2018-05-06,Kolkata Knight Riders,Wankhede Stadium,4.0,0,34,1,8.5,8,0,0
41,2018-05-09,Kolkata Knight Riders,Eden Gardens,3.0,0,17,1,5.67,10,0,0
47,2018-05-13,Rajasthan Royals,Wankhede Stadium,3.0,0,34,1,11.33,6,1,0
50,2018-05-16,Kings XI Punjab,Wankhede Stadium,4.0,0,15,3,3.75,11,1,0
55,2018-05-20,Delhi Daredevils,Arun Jaitley Stadium,4.0,0,29,1,7.25,8,3,0
