match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2019-03-23,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,24,0,6.0,15,1,1
7,2019-03-28,Mumbai Indians,M.Chinnaswamy Stadium,4.0,0,40,0,10.0,12,0,1
14,2019-04-02,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,35,0,8.75,10,1,0
17,2019-04-05,Kolkata Knight Riders,M.Chinnaswamy Stadium,4.0,0,34,2,8.5,12,1,1
20,2019-04-07,Delhi Capitals,M.Chinnaswamy Stadium,4.0,0,24,2,6.0,13,1,1
28,2019-04-13,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,23,0,5.75,13,1,0
31,2019-04-15,Mumbai Indians,Wankhede Stadium,3.0,0,34,0,11.33,5,1,0
35,2019-04-19,Kolkata Knight Riders,Eden Gardens,4.0,0,31,1,7.75,12,0,0
39,2019-04-21,Chennai Super Kings,M.Chinnaswamy Stadium,4.0,0,24,1,6.0,14,0,1
42,2019-04-24,Kings XI Punjab,M.Chinnaswamy Stadium,4.0,0,33,2,8.25,10,0,0
46,2019-04-28,Delhi Capitals,Arun Jaitley Stadium,4.0,0,44,1,11.0,9,0,0
49,2019-04-30,Rajasthan Royals,M.Chinnaswamy Stadium,1.0,0,12,0,12.0,2,0,0
54,2019-05-04,Sunrisers Hyderabad,M.Chinnaswamy Stadium,4.0,0,39,2,9.75,8,0,0
