innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bengaluru,1,V Kohli,18,14,F du Plessis,17,14,37,28
1,Royal Challengers Bengaluru,2,C Green,3,6,V Kohli,15,10,19,16
1,Royal Challengers Bengaluru,3,RM Patidar,16,16,C Green,24,15,41,31
1,Royal Challengers Bengaluru,4,GJ Maxwell,0,1,RM Patidar,0,0,0,1
1,Royal Challengers Bengaluru,5,MK Lomror,7,4,RM Patidar,18,6,25,10
1,Royal Challengers Bengaluru,6,KD Karthik,11,13,MK Lomror,21,11,32,24
1,Royal Challengers Bengaluru,7,Swapnil Singh,1,1,MK Lomror,4,2,5,3
1,Royal Challengers Bengaluru,8,KV Sharma,5,4,Swapnil Singh,8,3,13,7
1,Royal Challengers Bengaluru,9,KV Sharma,5,4,Swapnil Singh,8,3,13,7
2,Rajasthan Royals,1,YBK Jaiswal,25,18,T Kohler-Cadmore,20,15,46,33
2,Rajasthan Royals,2,SV Samson,15,11,YBK Jaiswal,20,12,35,23
2,Rajasthan Royals,3,R Parag,2,2,SV Samson,2,2,5,4
2,Rajasthan Royals,4,Dhruv Jurel,8,8,R Parag,17,11,26,19
2,Rajasthan Royals,5,R Parag,17,13,SO Hetmyer,25,12,45,25
2,Rajasthan Royals,6,R Powell,2,2,SO Hetmyer,1,2,3,4
2,Rajasthan Royals,7,R Powell,14,6,R Ashwin,0,0,14,6
