innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,JH Kallis,29,5.3
1,Kolkata Knight Riders,2,SP Goswami,42,7.1
1,Kolkata Knight Riders,3,G Gambhir,82,12.5
1,Kolkata Knight Riders,4,YK Pathan,105,15.5
1,Kolkata Knight Riders,5,EJG Morgan,105,15.6
1,Kolkata Knight Riders,6,RN ten Doeschate,140,19.6
1,Kolkata Knight Riders,7,B Lee,145,20.5
2,Delhi Daredevils,1,DA Warner,14,2.6
2,Delhi Daredevils,2,V Sehwag,43,7.4
2,Delhi Daredevils,3,IK Pathan,61,11.3
2,Delhi Daredevils,4,TR Birt,75,14.1
2,Delhi Daredevils,5,JR Hopes,83,15.2
2,Delhi Daredevils,6,NV Ojha,85,15.5
2,Delhi Daredevils,7,Y Venugopal Rao,123,19.2
2,Delhi Daredevils,8,AB Agarkar,123,19.3
2,Delhi Daredevils,9,Y Nagar,130,20.5
