innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,Q de Kock,10,9,KL Rahul,17,15,27,24
1,Lucknow Super Giants,2,KL Rahul,35,25,MK Pandey,22,22,58,47
1,Lucknow Super Giants,3,MP Stoinis,0,3,KL Rahul,12,3,17,6
1,Lucknow Super Giants,4,KH Pandya,1,2,KL Rahul,0,0,1,2
1,Lucknow Super Giants,5,DJ Hooda,10,9,KL Rahul,7,5,18,14
1,Lucknow Super Giants,6,A Badoni,14,11,KL Rahul,32,14,47,25
1,Lucknow Super Giants,7,JO Holder,0,2,KL Rahul,0,0,0,2
2,Mumbai Indians,1,Ishan Kishan,8,20,RG Sharma,35,23,49,43
2,Mumbai Indians,2,D Brevis,3,5,RG Sharma,2,3,5,8
2,Mumbai Indians,3,SA Yadav,2,2,RG Sharma,2,5,4,7
2,Mumbai Indians,4,Tilak Varma,4,5,SA Yadav,5,5,9,10
2,Mumbai Indians,5,KA Pollard,17,17,Tilak Varma,34,22,57,39
2,Mumbai Indians,6,DR Sams,3,5,KA Pollard,2,3,7,8
2,Mumbai Indians,7,JD Unadkat,1,1,DR Sams,0,1,1,2
2,Mumbai Indians,8,DR Sams,0,1,HR Shokeen,0,0,0,1
2,Mumbai Indians,9,JJ Bumrah,0,2,HR Shokeen,0,0,0,2
