innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,5,6,Delhi Capitals,RG Sharma,V Nigam,Vinod Seshan,wicket,upheld,False
1,11,3,Delhi Capitals,SA Yadav,AR Patel,Vinod Seshan,wicket,struck down,False
1,17,6,Mumbai Indians,Tilak Varma,MM Sharma,Vinod Seshan,wicket,upheld,False
2,9,3,Mumbai Indians,KK Nair,KV Sharma,Vinod Seshan,wicket,struck down,False
