innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,47,5.6
1,Mumbai Indians,2,RD Rickelton,75,8.4
1,Mumbai Indians,3,SA Yadav,135,14.1
1,Mumbai Indians,4,HH Pandya,138,15.1
1,Mumbai Indians,5,Tilak Varma,200,20.4
2,Delhi Capitals,1,J Fraser-McGurk,0,1.1
2,Delhi Capitals,2,Abishek Porel,119,11.2
2,Delhi Capitals,3,KK Nair,135,12.4
2,Delhi Capitals,4,AR Patel,144,13.4
2,Delhi Capitals,5,T Stubbs,145,14.3
2,Delhi Capitals,6,KL Rahul,160,16.3
2,Delhi Capitals,7,V Nigam,180,18.4
2,Delhi Capitals,8,Ashutosh Sharma,192,19.4
2,Delhi Capitals,9,Kuldeep Yadav,193,19.5
2,Delhi Capitals,10,MM Sharma,193,19.6
