innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,4.0,0,31,0,7.75,12,3,0
1,Sunrisers Hyderabad,I Sharma,3.0,0,46,0,15.33,6,0,4
1,Sunrisers Hyderabad,KV Sharma,4.0,0,51,0,12.75,7,0,0
1,Sunrisers Hyderabad,Parvez Rasool,1.0,0,11,0,11.0,3,0,0
1,Sunrisers Hyderabad,RS Bopara,4.0,0,29,0,7.25,7,0,0
1,Sunrisers Hyderabad,TA Boult,4.0,0,34,1,8.5,11,1,0
2,Chennai Super Kings,A Nehra,4.0,0,31,0,7.75,8,2,0
2,Chennai Super Kings,DJ Bravo,4.0,0,25,2,6.25,5,2,0
2,Chennai Super Kings,IC Pandey,3.0,0,26,1,8.67,5,0,0
2,Chennai Super Kings,MM Sharma,4.0,0,36,2,9.0,8,0,0
2,Chennai Super Kings,R Ashwin,4.0,0,22,1,5.5,8,0,0
2,Chennai Super Kings,RA Jadeja,1.0,0,17,0,17.0,0,0,0
