innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,DR Smith,27,26,4,1,103.85,run out (TA Boult),1
1,Chennai Super Kings,BB McCullum,100,56,7,9,178.57,not out,2
1,Chennai Super Kings,SK Raina,14,12,1,0,116.67,run out (KL Rahul),3
1,Chennai Super Kings,MS Dhoni,53,29,4,4,182.76,c DA Warner b TA Boult,4
1,Chennai Super Kings,RA Jadeja,0,1,0,0,0.0,run out (TA Boult),5
2,Sunrisers Hyderabad,DA Warner,53,42,1,3,126.19,c DR Smith b IC Pandey,1
2,Sunrisers Hyderabad,S Dhawan,26,18,5,0,144.44,c RA Jadeja b MM Sharma,2
2,Sunrisers Hyderabad,KL Rahul,5,8,1,0,62.5,b MM Sharma,3
2,Sunrisers Hyderabad,NV Ojha,15,11,0,1,136.36,c MM Sharma b R Ashwin,4
2,Sunrisers Hyderabad,RS Bopara,22,15,0,2,146.67,b DJ Bravo,5
2,Sunrisers Hyderabad,KS Williamson,26,18,1,1,144.44,not out,6
2,Sunrisers Hyderabad,KV Sharma,4,6,0,0,66.67,c SK Raina b DJ Bravo,7
2,Sunrisers Hyderabad,Parvez Rasool,2,2,0,0,100.0,not out,8
