match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
13,2013-04-11,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,17,2,4.25,13,1,0
18,2013-04-14,Kings XI Punjab,Sawai Mansingh Stadium,3.5,0,30,2,7.83,9,0,0
23,2013-04-17,Mumbai Indians,Sawai Mansingh Stadium,3.2,1,16,3,4.8,11,1,0
27,2013-04-20,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,21,1,5.25,10,1,0
30,2013-04-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,20,3,5.0,8,0,0
36,2013-04-27,Sunrisers Hyderabad,Sawai Mansingh Stadium,4.0,0,20,5,5.0,13,0,0
40,2013-04-29,Royal Challengers Bangalore,Sawai Mansingh Stadium,4.0,0,42,0,10.5,8,3,0
47,2013-05-03,Kolkata Knight Riders,Eden Gardens,4.0,0,16,0,4.0,13,0,0
50,2013-05-05,Pune Warriors,Sawai Mansingh Stadium,4.0,0,35,1,8.75,11,2,0
52,2013-05-07,Delhi Daredevils,Sawai Mansingh Stadium,4.0,0,38,1,9.5,7,1,0
55,2013-05-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,37,1,9.25,8,1,0
61,2013-05-12,Chennai Super Kings,Sawai Mansingh Stadium,4.0,0,23,0,5.75,9,0,0
66,2013-05-15,Mumbai Indians,Wankhede Stadium,4.0,0,32,2,8.0,8,1,0
68,2013-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,16,5,4.0,12,2,0
74,2013-05-22,Sunrisers Hyderabad,Feroz Shah Kotla,4.0,0,28,1,7.0,11,1,0
75,2013-05-24,Mumbai Indians,Eden Gardens,4.0,0,36,1,9.0,10,2,0
