match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
14,2014-04-26,Rajasthan Royals,Sheikh Zayed Stadium,13,13,0,1,100.0,c TG Southee b PV Tambe,9
