match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2025-03-24,Lucknow Super Giants,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",0,2,0,0,0.0,c N Pooran b SN Thakur,3
10,2025-03-30,Sunrisers Hyderabad,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",34,18,2,2,188.89,not out,3
17,2025-04-05,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",33,20,4,1,165.0,c M Pathirana b RA Jadeja,3
24,2025-04-10,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",7,7,1,0,100.0,c JM Sharma b B Kumar,3
29,2025-04-13,Mumbai Indians,"Arun Jaitley Stadium, Delhi",33,25,3,1,132.0,c Naman Dhir b KV Sharma,2
32,2025-04-16,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",49,37,5,1,132.43,c R Parag b PWH de Silva,2
35,2025-04-19,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",18,9,3,1,200.0,c Mohammed Siraj b Arshad Khan,1
40,2025-04-22,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",51,36,5,1,141.67,c DA Miller b AK Markram,1
46,2025-04-27,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",28,11,2,2,254.55,c JM Sharma b JR Hazlewood,1
48,2025-04-29,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",4,2,1,0,200.0,c AD Russell b AS Roy,1
55,2025-05-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",8,10,1,0,80.0,c Ishan Kishan b PJ Cummins,3
60,2025-05-18,Gujarat Titans,"Arun Jaitley Stadium, Delhi",30,19,1,3,157.89,c JC Buttler b R Sai Kishore,3
63,2025-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",6,9,0,0,66.67,st RD Rickelton b WG Jacks,3
