match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2014-04-18,Chennai Super Kings,Sheikh Zayed Stadium,4.0,0,34,1,8.5,9,3,0
7,2014-04-20,Rajasthan Royals,Sharjah Cricket Stadium,4.0,0,22,1,5.5,14,0,0
9,2014-04-22,Sunrisers Hyderabad,Sharjah Cricket Stadium,4.0,0,20,2,5.0,10,0,0
15,2014-04-26,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,16,2,4.0,11,0,0
18,2014-04-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,2.0,0,11,0,5.5,5,0,0
22,2014-05-03,Mumbai Indians,Wankhede Stadium,4.0,0,40,0,10.0,5,0,0
29,2014-05-07,Chennai Super Kings,Barabati Stadium,4.0,0,28,0,7.0,4,0,0
31,2014-05-09,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,22,1,5.5,7,0,0
34,2014-05-11,Kolkata Knight Riders,Barabati Stadium,4.0,0,20,0,5.0,12,0,0
39,2014-05-14,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,40,0,10.0,8,0,0
45,2014-05-19,Delhi Daredevils,Feroz Shah Kotla,4.0,1,18,1,4.5,12,1,0
48,2014-05-21,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",4.0,0,27,1,6.75,11,1,0
52,2014-05-23,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",4.0,0,24,3,6.0,6,0,0
55,2014-05-25,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",4.0,0,28,2,7.0,12,0,0
57,2014-05-27,Kolkata Knight Riders,Eden Gardens,4.0,1,11,2,2.75,13,0,0
59,2014-05-30,Chennai Super Kings,Wankhede Stadium,4.0,0,23,1,5.75,8,1,0
60,2014-06-01,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,21,0,5.25,10,1,0
