innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,12,1,Kolkata Knight Riders,AM Rahane,Suyash Sharma,Tapan Sharma,wicket,struck down,True
2,8,1,Kolkata Knight Riders,VR Iyer,MM Ali,Nitin Menon,wicket,struck down,False
2,18,3,Chennai Super Kings,D Wiese,TU Deshpande,Nitin Menon,wicket,upheld,False
