innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,1.0,0,17,0,17.0,0,2,0
1,Kolkata Knight Riders,CV Varun,4.0,0,49,1,12.25,8,0,0
1,Kolkata Knight Riders,D Wiese,3.0,0,38,0,12.67,3,0,0
1,Kolkata Knight Riders,K Khejroliya,3.0,0,44,2,14.67,5,0,1
1,Kolkata Knight Riders,SP Narine,2.0,0,23,0,11.5,3,0,0
1,Kolkata Knight Riders,Suyash Sharma,4.0,0,29,1,7.25,8,0,0
1,Kolkata Knight Riders,UT Yadav,3.0,0,35,0,11.67,7,0,0
2,Chennai Super Kings,Akash Singh,4.0,0,29,1,7.25,13,1,0
2,Chennai Super Kings,M Pathirana,4.0,0,27,1,6.75,11,3,0
2,Chennai Super Kings,M Theekshana,4.0,0,32,2,8.0,8,1,0
2,Chennai Super Kings,MM Ali,1.0,0,20,1,20.0,1,0,0
2,Chennai Super Kings,RA Jadeja,3.0,0,34,1,11.33,5,0,0
2,Chennai Super Kings,TU Deshpande,4.0,0,43,2,10.75,11,4,0
