innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,73,8.3
1,Chennai Super Kings,2,DP Conway,109,13.1
1,Chennai Super Kings,3,S Dube,194,18.3
1,Chennai Super Kings,4,RA Jadeja,232,20.4
2,Kolkata Knight Riders,1,SP Narine,1,1.4
2,Kolkata Knight Riders,2,N Jagadeesan,1,2.2
2,Kolkata Knight Riders,3,VR Iyer,46,8.1
2,Kolkata Knight Riders,4,N Rana,70,9.2
2,Kolkata Knight Riders,5,JJ Roy,135,15.3
2,Kolkata Knight Riders,6,AD Russell,162,17.4
2,Kolkata Knight Riders,7,D Wiese,171,18.3
2,Kolkata Knight Riders,8,UT Yadav,180,19.3
