innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,N Rana,11,15,Shubman Gill,11,19,24,34
1,Kolkata Knight Riders,2,N Rana,11,10,RA Tripathi,10,5,21,15
1,Kolkata Knight Riders,3,SP Narine,6,7,RA Tripathi,3,3,9,10
1,Kolkata Knight Riders,4,RA Tripathi,7,3,EJG Morgan,0,0,7,3
1,Kolkata Knight Riders,5,RA Tripathi,16,15,KD Karthik,15,15,33,30
1,Kolkata Knight Riders,6,KD Karthik,10,8,AD Russell,9,7,23,14
1,Kolkata Knight Riders,7,PJ Cummins,1,1,KD Karthik,0,1,1,2
1,Kolkata Knight Riders,8,PJ Cummins,9,5,Shivam Mavi,5,3,15,8
1,Kolkata Knight Riders,9,Shivam Mavi,0,4,M Prasidh Krishna,0,0,0,4
1,Kolkata Knight Riders,10,Shivam Mavi,0,4,M Prasidh Krishna,0,0,0,4
2,Rajasthan Royals,1,JC Buttler,5,7,YBK Jaiswal,14,13,21,20
2,Rajasthan Royals,2,SV Samson,10,5,YBK Jaiswal,8,4,19,9
2,Rajasthan Royals,3,S Dube,22,18,SV Samson,20,19,45,36
2,Rajasthan Royals,4,R Tewatia,5,8,SV Samson,5,9,15,17
2,Rajasthan Royals,5,DA Miller,24,23,SV Samson,7,8,34,31
