match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Rising Pune Supergiants,LMP Simmons,8,8,0,1,100.0,b I Sharma
1,Rising Pune Supergiants,RG Sharma,7,5,1,0,140.0,lbw b I Sharma
1,Rising Pune Supergiants,HH Pandya,9,11,2,0,81.82,c MS Dhoni b MR Marsh
1,Rising Pune Supergiants,JC Buttler,0,2,0,0,0.0,c R Ashwin b MR Marsh
1,Rising Pune Supergiants,AT Rayudu,22,27,2,0,81.48,c F du Plessis b R Ashwin
1,Rising Pune Supergiants,KA Pollard,1,8,0,0,12.5,lbw b R Bhatia
1,Rising Pune Supergiants,S Gopal,2,16,0,0,12.5,c AM Rahane b M Ashwin
1,Rising Pune Supergiants,Harbhajan Singh,45,30,7,1,150.0,not out
1,Rising Pune Supergiants,R Vinay Kumar,12,11,0,1,109.09,c SPD Smith b RP Singh
1,Rising Pune Supergiants,MJ McClenaghan,2,2,0,0,100.0,not out
5,Kolkata Knight Riders,RG Sharma,84,54,10,3,155.56,not out
5,Kolkata Knight Riders,PA Patel,23,20,4,0,115.0,"run out (GB Hogg, RV Uthappa)"
5,Kolkata Knight Riders,HH Pandya,9,10,0,0,90.0,c MK Pandey b PP Chawla
5,Kolkata Knight Riders,MJ McClenaghan,20,8,0,3,250.0,c C Munro b Kuldeep Yadav
5,Kolkata Knight Riders,JC Buttler,41,22,3,3,186.36,c SA Yadav b AD Russell
5,Kolkata Knight Riders,KA Pollard,1,1,0,0,100.0,not out
9,Gujarat Lions,RG Sharma,7,9,1,0,77.78,c SB Jakati b DS Kulkarni
9,Gujarat Lions,PA Patel,34,29,2,2,117.24,c JP Faulkner b PV Tambe
9,Gujarat Lions,HH Pandya,2,6,0,0,33.33,c SB Jakati b DS Kulkarni
9,Gujarat Lions,JC Buttler,16,21,3,0,76.19,st KD Karthik b SB Jakati
9,Gujarat Lions,KA Pollard,1,3,0,0,33.33,c DJ Bravo b PV Tambe
9,Gujarat Lions,AT Rayudu,20,19,0,1,105.26,b JP Faulkner
9,Gujarat Lions,Harbhajan Singh,8,13,1,0,61.54,c KD Karthik b DJ Bravo
9,Gujarat Lions,KH Pandya,20,11,3,0,181.82,not out
