innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,AC Thomas,4.0,0,53,1,13.25,9,2,1
1,Pune Warriors,JD Ryder,1.0,0,11,0,11.0,0,0,0
1,Pune Warriors,JE Taylor,4.0,0,34,2,8.5,7,0,0
1,Pune Warriors,R Sharma,4.0,0,7,2,1.75,17,0,0
1,Pune Warriors,SB Wagh,3.0,0,22,0,7.33,5,1,0
1,Pune Warriors,Yuvraj Singh,4.0,0,22,2,5.5,8,0,0
2,Mumbai Indians,A Symonds,1.0,0,7,0,7.0,4,0,0
2,Mumbai Indians,DS Kulkarni,4.0,0,20,0,5.0,12,1,0
2,Mumbai Indians,Harbhajan Singh,3.0,1,17,1,5.67,10,0,0
2,Mumbai Indians,KA Pollard,4.0,0,36,1,9.0,8,0,0
2,Mumbai Indians,MM Patel,4.0,0,30,1,7.5,8,0,0
2,Mumbai Indians,SL Malinga,4.0,0,25,3,6.25,13,3,0
