innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,AC Blizzard,6,6,1,0,100.0,c RV Uthappa b AC Thomas,1
1,Mumbai Indians,SR Tendulkar,24,24,5,0,100.0,c JD Ryder b Yuvraj Singh,2
1,Mumbai Indians,AT Rayudu,27,28,2,0,96.43,c MK Pandey b Yuvraj Singh,3
1,Mumbai Indians,RG Sharma,12,20,0,0,60.0,c MK Pandey b R Sharma,4
1,Mumbai Indians,TL Suman,36,16,3,3,225.0,c M Manhas b R Sharma,5
1,Mumbai Indians,KA Pollard,28,21,2,2,133.33,c Yuvraj Singh b JE Taylor,6
1,Mumbai Indians,A Symonds,3,3,0,0,100.0,c MK Pandey b JE Taylor,7
1,Mumbai Indians,Harbhajan Singh,9,3,0,1,300.0,not out,8
2,Pune Warriors,JD Ryder,0,1,0,0,0.0,c DS Kulkarni b Harbhajan Singh,1
2,Pune Warriors,MK Pandey,59,47,4,3,125.53,c RG Sharma b SL Malinga,2
2,Pune Warriors,GC Smith,6,12,1,0,50.0,c AC Blizzard b MM Patel,3
2,Pune Warriors,AA Jhunjhunwala,10,15,2,0,66.67,c AT Rayudu b KA Pollard,4
2,Pune Warriors,Yuvraj Singh,20,16,1,2,125.0,c MM Patel b SL Malinga,5
2,Pune Warriors,RV Uthappa,34,26,0,2,130.77,not out,6
2,Pune Warriors,M Manhas,0,1,0,0,0.0,c & b SL Malinga,7
2,Pune Warriors,SB Wagh,0,1,0,0,0.0,run out (AT Rayudu),8
2,Pune Warriors,R Sharma,0,1,0,0,0.0,not out,9
