innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,63,3,30,12.6,8,9
1,Mumbai Indians,middle,48,3,54,5.33,4,22
1,Mumbai Indians,powerplay,49,1,36,8.17,7,15
2,Pune Warriors,death,49,3,30,9.8,4,7
2,Pune Warriors,middle,59,2,54,6.56,7,25
2,Pune Warriors,powerplay,31,2,36,5.17,4,23
