innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AM Nayar,2.0,0,24,0,12.0,1,0,0
1,Kings XI Punjab,BA Bhatt,3.0,0,35,0,11.67,2,1,0
1,Kings XI Punjab,P Kumar,4.0,1,37,2,9.25,12,0,0
1,Kings XI Punjab,PP Chawla,3.0,0,33,1,11.0,5,0,0
1,Kings XI Punjab,R McLaren,4.0,0,31,0,7.75,5,0,1
1,Kings XI Punjab,RJ Harris,4.0,0,25,1,6.25,13,0,0
2,Chennai Super Kings,JA Morkel,3.0,0,38,1,12.67,2,0,0
2,Chennai Super Kings,R Ashwin,4.0,0,37,0,9.25,5,1,0
2,Chennai Super Kings,S Randiv,4.0,0,32,1,8.0,6,0,0
2,Chennai Super Kings,SB Jakati,2.1,0,28,0,12.92,0,0,0
2,Chennai Super Kings,SB Styris,1.0,0,13,0,13.0,1,0,0
2,Chennai Super Kings,SK Raina,1.0,0,12,0,12.0,2,0,0
2,Chennai Super Kings,TG Southee,4.0,0,33,1,8.25,10,0,0
