match_number,date,opponent,catches,stumpings,run_outs
3,2023-04-01,Delhi Capitals,2,0,0
43,2023-05-01,Royal Challengers Bangalore,2,0,0
63,2023-05-16,Mumbai Indians,1,0,0
72,2023-05-24,Mumbai Indians,1,0,0
