innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,RA Tripathi,63,5.5
1,Rajasthan Royals,2,AM Rahane,76,8.2
1,Rajasthan Royals,3,JC Buttler,85,10.2
1,Rajasthan Royals,4,SV Samson,95,11.3
1,Rajasthan Royals,5,STR Binny,96,12.1
1,Rajasthan Royals,6,K Gowtham,103,13.6
1,Rajasthan Royals,7,BA Stokes,107,14.5
1,Rajasthan Royals,8,IS Sodhi,128,17.3
1,Rajasthan Royals,9,JC Archer,135,18.3
1,Rajasthan Royals,10,JD Unadkat,142,19.6
2,Kolkata Knight Riders,1,SP Narine,21,2.2
2,Kolkata Knight Riders,2,RV Uthappa,36,4.5
2,Kolkata Knight Riders,3,N Rana,69,9.2
2,Kolkata Knight Riders,4,CA Lynn,117,16.2
