innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,RG Sharma,7,9,1,0,77.78,c SB Jakati b DS Kulkarni,1
1,Mumbai Indians,PA Patel,34,29,2,2,117.24,c JP Faulkner b PV Tambe,2
1,Mumbai Indians,HH Pandya,2,6,0,0,33.33,c SB Jakati b DS Kulkarni,3
1,Mumbai Indians,JC Buttler,16,21,3,0,76.19,st KD Karthik b SB Jakati,4
1,Mumbai Indians,KA Pollard,1,3,0,0,33.33,c DJ Bravo b PV Tambe,5
1,Mumbai Indians,AT Rayudu,20,19,0,1,105.26,b JP Faulkner,6
1,Mumbai Indians,Harbhajan Singh,8,13,1,0,61.54,c KD Karthik b DJ Bravo,7
1,Mumbai Indians,KH Pandya,20,11,3,0,181.82,not out,8
1,Mumbai Indians,TG Southee,25,11,1,2,227.27,"run out (KD Karthik, DJ Bravo)",9
2,Gujarat Lions,AJ Finch,67,54,7,1,124.07,not out,1
2,Gujarat Lions,BB McCullum,6,4,0,1,150.0,c HH Pandya b JJ Bumrah,2
2,Gujarat Lions,SK Raina,27,22,3,1,122.73,c PA Patel b MJ McClenaghan,3
2,Gujarat Lions,KD Karthik,9,11,1,0,81.82,c Harbhajan Singh b KH Pandya,4
2,Gujarat Lions,DJ Bravo,2,6,0,0,33.33,c PA Patel b JJ Bumrah,5
2,Gujarat Lions,AD Nath,12,11,1,0,109.09,c HH Pandya b MJ McClenaghan,6
2,Gujarat Lions,JP Faulkner,7,8,1,0,87.5,c PA Patel b MJ McClenaghan,7
2,Gujarat Lions,P Kumar,0,2,0,0,0.0,c PA Patel b MJ McClenaghan,8
2,Gujarat Lions,DS Kulkarni,6,3,1,0,200.0,not out,9
