innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Lions,DJ Bravo,4.0,0,39,1,9.75,6,1,0
1,Gujarat Lions,DS Kulkarni,4.0,1,19,2,4.75,16,0,0
1,Gujarat Lions,JP Faulkner,4.0,0,40,1,10.0,6,2,2
1,Gujarat Lions,P Kumar,3.0,0,18,0,6.0,9,1,0
1,Gujarat Lions,PV Tambe,2.0,0,12,2,6.0,6,0,0
1,Gujarat Lions,SB Jakati,3.0,0,13,1,4.33,12,1,0
2,Mumbai Indians,HH Pandya,2.0,0,16,0,8.0,5,2,0
2,Mumbai Indians,Harbhajan Singh,2.0,0,20,0,10.0,4,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,32,2,8.0,8,1,1
2,Mumbai Indians,KH Pandya,4.0,0,20,1,5.0,8,0,0
2,Mumbai Indians,MJ McClenaghan,4.0,0,21,4,5.25,11,0,0
2,Mumbai Indians,TG Southee,4.0,0,31,0,7.75,11,0,0
