innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,Azhar Mahmood,4.0,0,42,2,10.5,6,0,0
1,Kings XI Punjab,MS Gony,4.0,0,32,1,8.0,9,0,0
1,Kings XI Punjab,P Awana,4.0,0,38,1,9.5,12,1,0
1,Kings XI Punjab,P Kumar,4.0,0,36,0,9.0,9,3,0
1,Kings XI Punjab,PP Chawla,4.0,0,33,0,8.25,5,0,0
2,Pune Warriors,AB Dinda,4.0,0,37,0,9.25,5,1,0
2,Pune Warriors,B Kumar,4.0,0,31,1,7.75,8,0,0
2,Pune Warriors,BAW Mendis,4.0,0,38,1,9.5,7,0,0
2,Pune Warriors,LJ Wright,2.5,0,35,0,12.35,2,0,0
2,Pune Warriors,R Sharma,3.0,0,28,0,9.33,2,0,0
2,Pune Warriors,Yuvraj Singh,2.0,0,15,1,7.5,4,0,0
